timesteps,count_PV_opt0,count_PV_opt1,count_PV_opt2,count_PV_opt3,count_PV_opt4,count_PV_opt5,count_PV_opt6,count_Substation1_opt0,count_Substation1_opt1,count_Substation1_opt2,count_Substation1_opt3,count_Substation1_opt4,count_Substation1_opt5,count_Substation1_opt6,count_Substation2_opt0,count_Substation2_opt1,count_Substation2_opt2,count_Substation2_opt3,count_Substation2_opt4,count_Substation2_opt5,count_Substation2_opt6,count_Compressor1_opt0,count_Compressor1_opt1,count_Compressor1_opt2,count_Compressor1_opt3,count_Compressor1_opt4,count_Compressor1_opt5,count_Compressor1_opt6,count_Compressor2_opt0,count_Compressor2_opt1,count_Compressor2_opt2,count_Compressor2_opt3,count_Compressor2_opt4,count_Compressor2_opt5,count_Compressor2_opt6,count_Compressor3_opt0,count_Compressor3_opt1,count_Compressor3_opt2,count_Compressor3_opt3,count_Compressor3_opt4,count_Compressor3_opt5,count_Compressor3_opt6,count_ThermalUnit_opt0,count_ThermalUnit_opt1,count_ThermalUnit_opt2,count_ThermalUnit_opt3,count_ThermalUnit_opt4,count_ThermalUnit_opt5,count_ThermalUnit_opt6,count_LNG_opt0,count_LNG_opt1,count_LNG_opt2,count_LNG_opt3,count_LNG_opt4,count_LNG_opt5,count_LNG_opt6,freq_PV_opt0,freq_PV_opt1,freq_PV_opt2,freq_PV_opt3,freq_PV_opt4,freq_PV_opt5,freq_PV_opt6,freq_Substation1_opt0,freq_Substation1_opt1,freq_Substation1_opt2,freq_Substation1_opt3,freq_Substation1_opt4,freq_Substation1_opt5,freq_Substation1_opt6,freq_Substation2_opt0,freq_Substation2_opt1,freq_Substation2_opt2,freq_Substation2_opt3,freq_Substation2_opt4,freq_Substation2_opt5,freq_Substation2_opt6,freq_Compressor1_opt0,freq_Compressor1_opt1,freq_Compressor1_opt2,freq_Compressor1_opt3,freq_Compressor1_opt4,freq_Compressor1_opt5,freq_Compressor1_opt6,freq_Compressor2_opt0,freq_Compressor2_opt1,freq_Compressor2_opt2,freq_Compressor2_opt3,freq_Compressor2_opt4,freq_Compressor2_opt5,freq_Compressor2_opt6,freq_Compressor3_opt0,freq_Compressor3_opt1,freq_Compressor3_opt2,freq_Compressor3_opt3,freq_Compressor3_opt4,freq_Compressor3_opt5,freq_Compressor3_opt6,freq_ThermalUnit_opt0,freq_ThermalUnit_opt1,freq_ThermalUnit_opt2,freq_ThermalUnit_opt3,freq_ThermalUnit_opt4,freq_ThermalUnit_opt5,freq_ThermalUnit_opt6,freq_LNG_opt0,freq_LNG_opt1,freq_LNG_opt2,freq_LNG_opt3,freq_LNG_opt4,freq_LNG_opt5,freq_LNG_opt6
1695744,9063,1219,1705,2094,7570,1930,995,11906,1844,3006,2766,2707,1804,543,12562,1740,2493,2298,3149,1754,580,15361,1532,1199,1795,1707,1243,1739,15281,1622,2031,1378,1568,1215,1481,13436,1516,2143,1980,2366,1315,1820,13065,2258,2127,3281,2651,887,307,11012,2350,4181,5005,1615,302,111,0.3687744140625,0.049601236979166664,0.06937662760416667,0.085205078125,0.3080240885416667,0.07853190104166667,0.040486653645833336,0.4844563802083333,0.07503255208333333,0.122314453125,0.112548828125,0.11014811197916667,0.07340494791666667,0.0220947265625,0.5111490885416666,0.07080078125,0.1014404296875,0.093505859375,0.12813313802083334,0.07137044270833333,0.023600260416666668,0.6250406901041666,0.062337239583333336,0.048787434895833336,0.07303873697916667,0.0694580078125,0.050577799479166664,0.07076009114583333,0.6217854817708334,0.06599934895833333,0.0826416015625,0.056070963541666664,0.06380208333333333,0.0494384765625,0.060262044270833336,0.5467122395833334,0.061686197916666664,0.08719889322916667,0.08056640625,0.09627278645833333,0.053507486979166664,0.07405598958333333,0.5316162109375,0.09187825520833333,0.0865478515625,0.13350423177083334,0.10786946614583333,0.036092122395833336,0.012491861979166666,0.4480794270833333,0.09562174479166667,0.17012532552083334,0.20365397135416666,0.06571451822916667,0.012288411458333334,0.0045166015625
1720320,9320,1241,1565,2142,7559,1892,857,12069,1716,3026,2716,2599,1930,520,12989,1751,2581,2250,2651,1803,551,15089,1684,1300,1892,1867,1200,1544,15537,1637,1954,1291,1597,1167,1393,13637,1710,1978,2006,2283,1268,1694,13604,2122,2187,3044,2590,764,265,10716,2229,4318,5209,1662,317,125,0.3792317708333333,0.050496419270833336,0.06368001302083333,0.087158203125,0.3075764973958333,0.07698567708333333,0.034871419270833336,0.4910888671875,0.06982421875,0.12312825520833333,0.11051432291666667,0.10575358072916667,0.07853190104166667,0.021158854166666668,0.5285237630208334,0.07124837239583333,0.10502115885416667,0.091552734375,0.10786946614583333,0.0733642578125,0.022420247395833332,0.6139729817708334,0.06852213541666667,0.052897135416666664,0.07698567708333333,0.07596842447916667,0.048828125,0.06282552083333333,0.6322021484375,0.06660970052083333,0.07950846354166667,0.052530924479166664,0.06498209635416667,0.0474853515625,0.056681315104166664,0.5548909505208334,0.069580078125,0.08048502604166667,0.08162434895833333,0.0928955078125,0.051595052083333336,0.06892903645833333,0.5535481770833334,0.08634440104166667,0.0889892578125,0.12386067708333333,0.10538736979166667,0.031087239583333332,0.010782877604166666,0.43603515625,0.0906982421875,0.17569986979166666,0.21195475260416666,0.067626953125,0.012898763020833334,0.005086263020833333
1744896,9203,1163,1646,2029,7469,1976,1090,12289,1644,2966,2765,2407,1994,511,12969,1820,2569,2409,2764,1536,509,15215,1633,1128,1850,1831,1265,1654,15591,1611,1811,1300,1531,1288,1444,13566,1633,1923,2022,2308,1483,1641,13900,2065,1984,3076,2515,768,268,10766,2267,4112,5443,1597,275,116,0.3744710286458333,0.047322591145833336,0.06697591145833333,0.08256022135416667,0.3039143880208333,0.08040364583333333,0.044352213541666664,0.5000406901041666,0.06689453125,0.12068684895833333,0.11250813802083333,0.09794108072916667,0.08113606770833333,0.020792643229166668,0.5277099609375,0.07405598958333333,0.10453287760416667,0.0980224609375,0.11246744791666667,0.0625,0.020711263020833332,0.6190999348958334,0.06644694010416667,0.0458984375,0.07527669270833333,0.07450358072916667,0.051472981770833336,0.06730143229166667,0.6343994140625,0.0655517578125,0.07368977864583333,0.052897135416666664,0.062296549479166664,0.052408854166666664,0.058756510416666664,0.552001953125,0.06644694010416667,0.0782470703125,0.082275390625,0.09391276041666667,0.060343424479166664,0.0667724609375,0.5655924479166666,0.08402506510416667,0.08072916666666667,0.12516276041666666,0.10233561197916667,0.03125,0.010904947916666666,0.4380696614583333,0.09224446614583333,0.16731770833333334,0.22147623697916666,0.06498209635416667,0.011189778645833334,0.004720052083333333
1769472,9286,1141,1486,2061,7550,2048,1004,11977,1743,2944,2842,2620,1996,454,12752,1829,2687,2504,2694,1628,482,15485,1727,1111,1819,1703,1220,1511,15484,1538,1798,1350,1466,1452,1488,13410,1473,1842,2021,2518,1578,1734,13611,2054,2129,3256,2508,749,269,10844,2146,4214,5425,1560,278,109,0.3778483072916667,0.046427408854166664,0.060465494791666664,0.0838623046875,0.3072102864583333,0.08333333333333333,0.040852864583333336,0.4873453776041667,0.0709228515625,0.11979166666666667,0.11564127604166667,0.10660807291666667,0.08121744791666667,0.018473307291666668,0.5188802083333334,0.07442220052083333,0.10933430989583333,0.10188802083333333,0.109619140625,0.06624348958333333,0.019612630208333332,0.6300862630208334,0.07027180989583333,0.045206705729166664,0.07401529947916667,0.06929524739583333,0.049641927083333336,0.061482747395833336,0.6300455729166666,0.06258138020833333,0.07316080729166667,0.054931640625,0.059651692708333336,0.05908203125,0.060546875,0.545654296875,0.0599365234375,0.074951171875,0.08223470052083333,0.10245768229166667,0.064208984375,0.070556640625,0.5538330078125,0.08357747395833333,0.08662923177083333,0.13248697916666666,0.10205078125,0.030476888020833332,0.010945638020833334,0.4412434895833333,0.08732096354166667,0.17146809895833334,0.22074381510416666,0.0634765625,0.011311848958333334,0.004435221354166667
1794048,9074,1147,1433,2240,7756,1833,1093,11969,1741,2907,2812,2505,2130,512,12821,1869,2721,2374,2701,1644,446,15297,1888,1178,1789,1781,1231,1412,15742,1414,1726,1310,1522,1441,1421,13654,1441,1820,2082,2344,1520,1715,13624,2029,2149,3294,2641,649,190,11009,2004,4271,5417,1553,217,105,0.3692220052083333,0.046671549479166664,0.058308919270833336,0.09114583333333333,0.3155924479166667,0.0745849609375,0.044474283854166664,0.4870198567708333,0.07084147135416667,0.1182861328125,0.11442057291666667,0.1019287109375,0.086669921875,0.020833333333333332,0.5216878255208334,0.0760498046875,0.1107177734375,0.09659830729166667,0.10990397135416667,0.06689453125,0.018147786458333332,0.6224365234375,0.07682291666666667,0.047932942708333336,0.07279459635416667,0.07246907552083333,0.050089518229166664,0.057454427083333336,0.6405436197916666,0.057535807291666664,0.07023111979166667,0.053304036458333336,0.061930338541666664,0.058634440104166664,0.057820638020833336,0.5555826822916666,0.058634440104166664,0.07405598958333333,0.084716796875,0.09537760416666667,0.061848958333333336,0.06978352864583333,0.5543619791666666,0.08256022135416667,0.08744303385416667,0.134033203125,0.10746256510416667,0.026407877604166668,0.007731119791666667,0.4479573567708333,0.08154296875,0.17378743489583334,0.22041829427083334,0.06319173177083333,0.008829752604166666,0.0042724609375
1818624,9618,1240,1412,2082,7397,1736,1091,11997,1747,2894,2592,2530,2208,608,12643,1832,2786,2275,2801,1843,396,15053,1771,1294,1786,2011,1159,1502,15554,1403,1791,1348,1584,1440,1456,13607,1432,1957,1957,2354,1678,1591,13235,2177,2270,3334,2618,722,220,11204,1915,4268,5370,1485,232,102,0.391357421875,0.050455729166666664,0.057454427083333336,0.084716796875,0.3009847005208333,0.07063802083333333,0.044392903645833336,0.4881591796875,0.07108561197916667,0.11775716145833333,0.10546875,0.10294596354166667,0.08984375,0.024739583333333332,0.5144449869791666,0.07454427083333333,0.11336263020833333,0.09256998697916667,0.11397298177083333,0.07499186197916667,0.01611328125,0.6125081380208334,0.07206217447916667,0.052652994791666664,0.07267252604166667,0.08182779947916667,0.047159830729166664,0.061116536458333336,0.6328938802083334,0.057088216145833336,0.0728759765625,0.054850260416666664,0.064453125,0.05859375,0.059244791666666664,0.5536702473958334,0.058268229166666664,0.07963053385416667,0.07963053385416667,0.09578450520833333,0.06827799479166667,0.06473795572916667,0.5385335286458334,0.08858235677083333,0.09236653645833333,0.13566080729166666,0.10652669270833333,0.029378255208333332,0.008951822916666666,0.4558919270833333,0.07792154947916667,0.17366536458333334,0.218505859375,0.0604248046875,0.009440104166666666,0.004150390625
1843200,9401,1274,1403,2100,7440,1855,1103,12378,1715,2814,2388,2713,1954,614,12912,1710,2938,2181,2916,1565,354,14761,1718,1345,1898,1933,1365,1556,15303,1295,1841,1376,1733,1417,1611,13418,1417,2058,2012,2470,1549,1652,13567,2158,2029,3300,2539,789,194,11169,1830,4228,5550,1506,217,76,0.3825276692708333,0.051839192708333336,0.057088216145833336,0.08544921875,0.302734375,0.07548014322916667,0.044881184895833336,0.503662109375,0.06978352864583333,0.114501953125,0.09716796875,0.11039225260416667,0.07950846354166667,0.024983723958333332,0.525390625,0.069580078125,0.11954752604166667,0.0887451171875,0.11865234375,0.06368001302083333,0.014404296875,0.6006266276041666,0.06990559895833333,0.054728190104166664,0.07722981770833333,0.07865397135416667,0.0555419921875,0.06331380208333333,0.6226806640625,0.052693684895833336,0.07491048177083333,0.055989583333333336,0.07051595052083333,0.057657877604166664,0.0655517578125,0.5459798177083334,0.057657877604166664,0.083740234375,0.08186848958333333,0.10050455729166667,0.06302897135416667,0.06722005208333333,0.5520426432291666,0.08780924479166667,0.08256022135416667,0.13427734375,0.10331217447916667,0.0321044921875,0.007893880208333334,0.4544677734375,0.074462890625,0.17203776041666666,0.225830078125,0.061279296875,0.008829752604166666,0.0030924479166666665
1867776,9349,1386,1450,2084,7550,1720,1037,12423,1664,2756,2309,2980,1925,519,12699,1898,2867,2279,2878,1598,357,15080,1618,1233,1898,2076,1234,1437,14916,1364,1949,1432,1867,1515,1533,13628,1323,2059,1904,2487,1508,1667,13652,2052,1904,3331,2793,661,183,11091,1865,4271,5519,1508,238,84,0.3804117838541667,0.056396484375,0.059000651041666664,0.08479817708333333,0.3072102864583333,0.06998697916666667,0.042195638020833336,0.5054931640625,0.06770833333333333,0.11214192708333333,0.09395345052083333,0.12125651041666667,0.07832845052083333,0.0211181640625,0.5167236328125,0.07722981770833333,0.11665852864583333,0.09273274739583333,0.11710611979166667,0.06502278645833333,0.0145263671875,0.6136067708333334,0.06583658854166667,0.0501708984375,0.07722981770833333,0.08447265625,0.050211588541666664,0.0584716796875,0.60693359375,0.055501302083333336,0.07930501302083333,0.058268229166666664,0.07596842447916667,0.0616455078125,0.0623779296875,0.5545247395833334,0.0538330078125,0.08378092447916667,0.07747395833333333,0.1011962890625,0.061360677083333336,0.06783040364583333,0.5555013020833334,0.08349609375,0.07747395833333333,0.13553873697916666,0.1136474609375,0.026896158854166668,0.0074462890625,0.4512939453125,0.07588704427083333,0.17378743489583334,0.22456868489583334,0.061360677083333336,0.009684244791666666,0.00341796875
1892352,9031,1240,1697,2265,7456,1732,1155,12512,1773,2792,2336,2946,1788,429,12679,1900,2900,2412,2779,1495,411,15412,1611,1169,1664,2070,1194,1456,15371,1135,1934,1446,1674,1416,1600,13684,1347,1921,1958,2425,1655,1586,13676,2137,2019,3319,2645,574,206,11243,1816,4206,5547,1437,245,82,0.3674723307291667,0.050455729166666664,0.06905110677083333,0.0921630859375,0.3033854166666667,0.07047526041666667,0.0469970703125,0.5091145833333334,0.0721435546875,0.11360677083333333,0.09505208333333333,0.119873046875,0.07275390625,0.0174560546875,0.5159098307291666,0.07731119791666667,0.11800130208333333,0.09814453125,0.11307779947916667,0.060831705729166664,0.0167236328125,0.6271158854166666,0.0655517578125,0.047566731770833336,0.06770833333333333,0.084228515625,0.048583984375,0.059244791666666664,0.6254475911458334,0.046183268229166664,0.07869466145833333,0.058837890625,0.068115234375,0.0576171875,0.06510416666666667,0.5568033854166666,0.0548095703125,0.07816569010416667,0.07967122395833333,0.09867350260416667,0.06734212239583333,0.06453450520833333,0.5564778645833334,0.08695475260416667,0.0821533203125,0.13505045572916666,0.10762532552083333,0.023356119791666668,0.008382161458333334,0.4574788411458333,0.07389322916666667,0.171142578125,0.2257080078125,0.0584716796875,0.009969075520833334,0.0033365885416666665
1916928,9371,1255,1581,2042,7586,1600,1141,12631,1873,2677,2241,3122,1623,409,12878,1899,2844,2316,2711,1492,436,15366,1576,1354,1661,1900,1205,1514,15260,1247,1963,1351,1715,1453,1587,13581,1347,1841,2164,2443,1551,1649,13307,2116,2092,3462,2858,533,208,11111,1741,4189,5726,1455,274,80,0.3813069661458333,0.051066080729166664,0.0643310546875,0.08308919270833333,0.3086751302083333,0.06510416666666667,0.046427408854166664,0.5139567057291666,0.07621256510416667,0.10892740885416667,0.0911865234375,0.12703450520833334,0.0660400390625,0.016642252604166668,0.5240071614583334,0.0772705078125,0.11572265625,0.09423828125,0.11031087239583333,0.060709635416666664,0.017740885416666668,0.625244140625,0.06412760416666667,0.055094401041666664,0.06758626302083333,0.07731119791666667,0.049031575520833336,0.061604817708333336,0.6209309895833334,0.050740559895833336,0.07987467447916667,0.054972330729166664,0.06978352864583333,0.059122721354166664,0.0645751953125,0.5526123046875,0.0548095703125,0.07491048177083333,0.08805338541666667,0.09940592447916667,0.0631103515625,0.06709798177083333,0.5414632161458334,0.08610026041666667,0.08512369791666667,0.140869140625,0.11629231770833333,0.021687825520833332,0.008463541666666666,0.4521077473958333,0.07084147135416667,0.17045084635416666,0.23299153645833334,0.0592041015625,0.011149088541666666,0.0032552083333333335
1941504,9315,1370,1674,1993,7583,1563,1078,12717,1868,2747,2237,2959,1612,436,13215,1879,2911,2147,2749,1244,431,15494,1417,1389,1571,1940,1183,1582,15438,1214,1973,1211,1566,1444,1730,13974,1363,1819,2337,2242,1432,1409,13963,1840,1953,3537,2562,555,166,11477,1656,4008,5533,1563,271,68,0.3790283203125,0.055745442708333336,0.068115234375,0.08109537760416667,0.3085530598958333,0.0635986328125,0.043863932291666664,0.5174560546875,0.07600911458333333,0.11177571614583333,0.09102376302083333,0.12040201822916667,0.06559244791666667,0.017740885416666668,0.5377197265625,0.07645670572916667,0.11844889322916667,0.08736165364583333,0.11185709635416667,0.050618489583333336,0.017537434895833332,0.6304524739583334,0.057657877604166664,0.0565185546875,0.06392415364583333,0.07893880208333333,0.048136393229166664,0.06437174479166667,0.628173828125,0.049397786458333336,0.08028157552083333,0.049275716145833336,0.063720703125,0.058756510416666664,0.07039388020833333,0.568603515625,0.055460611979166664,0.07401529947916667,0.0950927734375,0.09122721354166667,0.058268229166666664,0.057332356770833336,0.5681559244791666,0.07486979166666667,0.0794677734375,0.1439208984375,0.104248046875,0.0225830078125,0.006754557291666667,0.4670003255208333,0.0673828125,0.1630859375,0.22513834635416666,0.0635986328125,0.011027018229166666,0.0027669270833333335
1966080,9820,1276,1543,1888,7602,1562,885,12585,1792,2776,2336,3114,1536,437,13497,1737,2974,1966,2585,1393,424,15514,1528,1371,1651,1980,1097,1435,15307,1237,1864,1195,1660,1587,1726,13801,1331,1919,2255,2190,1588,1492,13657,1907,2021,3641,2566,570,214,11624,1560,4246,5223,1604,258,61,0.3995768229166667,0.051920572916666664,0.06278483072916667,0.07682291666666667,0.309326171875,0.06355794270833333,0.0360107421875,0.5120849609375,0.07291666666666667,0.11295572916666667,0.09505208333333333,0.126708984375,0.0625,0.017781575520833332,0.5491943359375,0.0706787109375,0.12101236979166667,0.07999674479166667,0.10518391927083333,0.056681315104166664,0.017252604166666668,0.6312662760416666,0.062174479166666664,0.0557861328125,0.06717936197916667,0.08056640625,0.044637044270833336,0.058390299479166664,0.6228434244791666,0.050333658854166664,0.07584635416666667,0.048624674479166664,0.06754557291666667,0.0645751953125,0.07023111979166667,0.5615641276041666,0.054158528645833336,0.07808430989583333,0.09175618489583333,0.089111328125,0.06461588541666667,0.060709635416666664,0.5557047526041666,0.07759602864583333,0.08223470052083333,0.14815266927083334,0.10441080729166667,0.023193359375,0.008707682291666666,0.4729817708333333,0.0634765625,0.17277018229166666,0.2125244140625,0.06526692708333333,0.010498046875,0.0024820963541666665
1990656,9619,1495,1597,2110,7410,1513,832,12796,1650,2890,2459,2842,1522,417,13406,1846,2937,2059,2549,1384,395,15772,1573,1195,1490,2074,1135,1337,15291,1184,1763,1199,1646,1681,1812,13803,1251,1924,2305,2094,1533,1666,13822,1961,1780,3698,2558,542,215,11612,1398,4484,5199,1573,257,53,0.3913981119791667,0.060831705729166664,0.06498209635416667,0.08585611979166667,0.301513671875,0.061564127604166664,0.033854166666666664,0.5206705729166666,0.067138671875,0.11759440104166667,0.10005696614583333,0.11564127604166667,0.061930338541666664,0.0169677734375,0.5454915364583334,0.07511393229166667,0.1195068359375,0.08378092447916667,0.10371907552083333,0.056315104166666664,0.016072591145833332,0.6417643229166666,0.06400553385416667,0.048624674479166664,0.060628255208333336,0.08439127604166667,0.046183268229166664,0.054402669270833336,0.6221923828125,0.048177083333333336,0.07173665364583333,0.048787434895833336,0.06697591145833333,0.06840006510416667,0.07373046875,0.5616455078125,0.0509033203125,0.07828776041666667,0.09379069010416667,0.085205078125,0.0623779296875,0.06778971354166667,0.5624186197916666,0.07979329427083333,0.07242838541666667,0.15047200520833334,0.10408528645833333,0.022054036458333332,0.008748372395833334,0.4724934895833333,0.056884765625,0.18245442708333334,0.2115478515625,0.06400553385416667,0.010457356770833334,0.0021565755208333335
2015232,9547,1570,1672,2150,7382,1435,820,12984,1583,2723,2579,2887,1404,416,13484,1740,2693,2249,2550,1403,457,15760,1504,1242,1618,1851,1166,1435,15610,1135,1620,1219,1602,1721,1669,13501,1231,1978,2387,2320,1503,1656,13769,1955,2039,3647,2387,607,172,11965,1316,4292,5084,1648,235,36,0.3884684244791667,0.06388346354166667,0.06803385416666667,0.08748372395833333,0.3003743489583333,0.058390299479166664,0.033365885416666664,0.5283203125,0.06441243489583333,0.11079915364583333,0.10493977864583333,0.11747233072916667,0.05712890625,0.016927083333333332,0.5486653645833334,0.07080078125,0.10957845052083333,0.09151204427083333,0.103759765625,0.057088216145833336,0.018595377604166668,0.6412760416666666,0.061197916666666664,0.050537109375,0.06583658854166667,0.0753173828125,0.047444661458333336,0.058390299479166664,0.6351725260416666,0.046183268229166664,0.06591796875,0.049601236979166664,0.065185546875,0.07002766927083333,0.06791178385416667,0.5493570963541666,0.050089518229166664,0.08048502604166667,0.09712727864583333,0.09440104166666667,0.0611572265625,0.0673828125,0.5602620442708334,0.07954915364583333,0.08296712239583333,0.14839680989583334,0.09712727864583333,0.024698893229166668,0.006998697916666667,0.4868570963541667,0.053548177083333336,0.17464192708333334,0.20686848958333334,0.06705729166666667,0.009562174479166666,0.00146484375
2039808,9744,1478,1629,2176,7248,1460,841,13180,1550,2841,2553,2666,1341,445,13791,1658,2679,2296,2295,1457,400,15983,1575,1233,1499,1912,1102,1272,16224,1031,1428,1045,1596,1587,1665,13712,1229,1937,2508,2260,1448,1482,13836,2057,1919,3529,2531,532,172,12068,1196,4479,5158,1473,165,37,0.396484375,0.060139973958333336,0.0662841796875,0.08854166666666667,0.294921875,0.059407552083333336,0.034220377604166664,0.5362955729166666,0.06306966145833333,0.1156005859375,0.1038818359375,0.10847981770833333,0.0545654296875,0.018107096354166668,0.5611572265625,0.06746419270833333,0.1090087890625,0.09342447916666667,0.0933837890625,0.059285481770833336,0.016276041666666668,0.6503499348958334,0.0640869140625,0.0501708984375,0.060994466145833336,0.07779947916666667,0.044840494791666664,0.0517578125,0.66015625,0.041951497395833336,0.05810546875,0.042521158854166664,0.06494140625,0.0645751953125,0.0677490234375,0.5579427083333334,0.050008138020833336,0.07881673177083333,0.10205078125,0.09195963541666667,0.058919270833333336,0.060302734375,0.56298828125,0.08369954427083333,0.07808430989583333,0.14359537760416666,0.10298665364583333,0.021647135416666668,0.006998697916666667,0.4910481770833333,0.048665364583333336,0.1822509765625,0.20987955729166666,0.0599365234375,0.0067138671875,0.0015055338541666667
2064384,9753,1534,1782,2231,7034,1532,710,13544,1433,2635,2582,2584,1313,485,13799,1715,2547,2240,2380,1498,397,15724,1536,1299,1461,1934,1263,1359,15962,1012,1608,1015,1684,1545,1750,13590,1237,2055,2490,2307,1381,1516,14117,1990,1805,3453,2565,493,153,12010,1056,4655,5231,1408,162,54,0.3968505859375,0.062418619791666664,0.072509765625,0.09077962239583333,0.2862141927083333,0.062337239583333336,0.028889973958333332,0.5511067708333334,0.058308919270833336,0.10721842447916667,0.10506184895833333,0.10514322916666667,0.053426106770833336,0.019734700520833332,0.5614827473958334,0.06978352864583333,0.1036376953125,0.09114583333333333,0.09684244791666667,0.060953776041666664,0.016153971354166668,0.6398111979166666,0.0625,0.0528564453125,0.0594482421875,0.07869466145833333,0.0513916015625,0.0552978515625,0.6494954427083334,0.041178385416666664,0.0654296875,0.041300455729166664,0.06852213541666667,0.0628662109375,0.07120768229166667,0.552978515625,0.050333658854166664,0.0836181640625,0.101318359375,0.0938720703125,0.056193033854166664,0.061686197916666664,0.5744222005208334,0.08097330729166667,0.07344563802083333,0.1405029296875,0.1043701171875,0.020060221354166668,0.0062255859375,0.4886881510416667,0.04296875,0.18941243489583334,0.21284993489583334,0.057291666666666664,0.006591796875,0.002197265625
2088960,9899,1417,1822,2050,7189,1522,677,13504,1600,2354,2818,2550,1315,435,13971,1827,2342,2329,2353,1340,414,15818,1542,1275,1429,2004,1150,1358,15976,971,1597,969,1732,1609,1722,13873,1265,1939,2380,2108,1375,1636,14175,2076,1912,3429,2299,520,165,11958,1057,4600,5395,1343,182,41,0.4027913411458333,0.057657877604166664,0.07413736979166667,0.08341471354166667,0.2925211588541667,0.061930338541666664,0.027547200520833332,0.5494791666666666,0.06510416666666667,0.09578450520833333,0.11466471354166667,0.103759765625,0.053507486979166664,0.0177001953125,0.5684814453125,0.0743408203125,0.09529622395833333,0.09476725260416667,0.09574381510416667,0.054524739583333336,0.016845703125,0.6436360677083334,0.062744140625,0.0518798828125,0.058146158854166664,0.08154296875,0.046793619791666664,0.055257161458333336,0.6500651041666666,0.039510091145833336,0.06498209635416667,0.0394287109375,0.07047526041666667,0.06547037760416667,0.070068359375,0.5644938151041666,0.051472981770833336,0.07889811197916667,0.09684244791666667,0.08577473958333333,0.055948893229166664,0.06656901041666667,0.5767822265625,0.08447265625,0.07779947916666667,0.1395263671875,0.09354654947916667,0.021158854166666668,0.0067138671875,0.486572265625,0.043009440104166664,0.18717447916666666,0.21952311197916666,0.054646809895833336,0.007405598958333333,0.0016682942708333333
2113536,9624,1478,1888,1986,7369,1501,730,13546,1477,2311,2790,2686,1383,383,13913,1573,2546,2373,2280,1418,473,15998,1453,1310,1435,1971,1033,1376,16241,1000,1440,1048,1610,1533,1704,13890,1205,2013,2316,1883,1446,1823,14234,2088,2029,3177,2340,531,177,11877,1066,4452,5582,1378,173,48,0.3916015625,0.060139973958333336,0.07682291666666667,0.080810546875,0.2998453776041667,0.061075846354166664,0.029703776041666668,0.5511881510416666,0.060099283854166664,0.09403483072916667,0.113525390625,0.10929361979166667,0.0562744140625,0.015584309895833334,0.5661214192708334,0.06400553385416667,0.10359700520833333,0.0965576171875,0.0927734375,0.057698567708333336,0.019246419270833332,0.6509602864583334,0.059122721354166664,0.053304036458333336,0.058390299479166664,0.0802001953125,0.042032877604166664,0.055989583333333336,0.6608479817708334,0.040690104166666664,0.05859375,0.042643229166666664,0.06551106770833333,0.0623779296875,0.0693359375,0.565185546875,0.049031575520833336,0.0819091796875,0.09423828125,0.07661946614583333,0.058837890625,0.07417805989583333,0.5791829427083334,0.0849609375,0.08256022135416667,0.1292724609375,0.09521484375,0.0216064453125,0.0072021484375,0.4832763671875,0.043375651041666664,0.18115234375,0.22713216145833334,0.056070963541666664,0.007039388020833333,0.001953125
2138112,9579,1469,2007,2066,7363,1487,605,13276,1488,2372,2893,2775,1400,372,13912,1602,2538,2331,2260,1513,420,16091,1340,1259,1452,1882,1047,1505,16318,1007,1605,1171,1615,1368,1492,14048,1171,2147,2178,1969,1368,1695,14426,1912,2029,3502,2086,499,122,11932,1099,4598,5340,1410,154,43,0.3897705078125,0.059773763020833336,0.0816650390625,0.08406575520833333,0.2996012369791667,0.060506184895833336,0.024617513020833332,0.5402018229166666,0.060546875,0.09651692708333333,0.11771647135416667,0.1129150390625,0.056966145833333336,0.01513671875,0.5660807291666666,0.065185546875,0.103271484375,0.0948486328125,0.09195963541666667,0.061564127604166664,0.01708984375,0.6547444661458334,0.054524739583333336,0.051228841145833336,0.05908203125,0.07657877604166667,0.0426025390625,0.061238606770833336,0.6639811197916666,0.040974934895833336,0.0653076171875,0.047648111979166664,0.06571451822916667,0.0556640625,0.060709635416666664,0.5716145833333334,0.047648111979166664,0.08736165364583333,0.088623046875,0.08011881510416667,0.0556640625,0.0689697265625,0.5869954427083334,0.07779947916666667,0.08256022135416667,0.14249674479166666,0.08487955729166667,0.020304361979166668,0.004964192708333333,0.4855143229166667,0.044718424479166664,0.18709309895833334,0.21728515625,0.057373046875,0.006266276041666667,0.0017496744791666667
